basename,label,dataset,snr
spec-8205-58143-0220,A2,train,25.91869
spec-7169-56628-0300,A2,train,15.24778
spec-5476-55986-0276,A2,train,13.86653
spec-7414-56748-0840,A2,train,40.12515
spec-4192-55469-0412,A2,train,26.48385
spec-7700-58016-0714,A2,train,35.69916
spec-4662-55590-0556,A2,train,24.27387
spec-4668-56211-0190,A2,train,25.05505
spec-5302-55896-0742,A2,train,16.02521
spec-6825-56717-0928,A2,train,20.3691
spec-6197-56191-0954,A2,train,34.6361
spec-6626-56330-0805,A2,train,18.56673
spec-4470-55587-0490,A2,train,33.58025
spec-6788-56428-0070,A2,train,18.4259
spec-4080-55368-0102,A2,train,14.07416
spec-5490-56003-0220,A2,train,10.57769
spec-8176-57131-0867,A2,train,38.5774
spec-7338-57832-0581,A2,train,28.07654
spec-11318-58419-0906,A2,train,35.00783
spec-5808-56325-0458,A2,train,37.11024
spec-10249-58467-0788,A2,train,34.67944
spec-8204-58146-0906,A2,train,51.1737
spec-6785-56487-0286,A2,train,21.98766
spec-7158-56956-0234,A2,train,11.75892
spec-6015-56096-0329,A2,train,19.7882
spec-4213-55449-0302,A2,train,35.98847
spec-3962-55660-0730,A2,train,39.82241
spec-11348-58438-0924,A2,train,34.29469
spec-6115-56237-0590,A2,train,62.3401
spec-6717-56397-0292,A2,train,20.79006
spec-4282-55507-0336,A2,train,24.80057
spec-4219-55480-0786,A2,train,29.92979
spec-5054-56191-0742,A2,train,18.33257
spec-6377-56245-0382,A2,train,61.3993
spec-6833-56413-0557,A2,train,10.81441
spec-3669-55481-0881,A2,train,26.96645
spec-3773-55240-0789,A2,train,48.54079
spec-7400-57134-0884,A2,train,10.98537
spec-3935-55326-0308,A2,train,30.34944
spec-4088-55451-0194,A2,train,11.07287
spec-5154-55864-0802,A2,train,18.61934
spec-11340-58433-0799,A2,train,75.80365
spec-7873-57307-0628,A2,train,33.90904
spec-4012-55327-0712,A2,train,11.0793
spec-5489-55990-0938,A2,train,13.28725
spec-6696-56398-0186,A2,train,18.21646
spec-9326-57716-0871,A2,train,34.99443
spec-7864-56979-0868,A2,train,39.57268
spec-4197-55479-0952,A2,train,22.36481
spec-7418-57165-0224,A2,train,44.08302
spec-4534-55863-0916,A2,train,42.11932
spec-7047-56572-0956,A2,train,31.93819
spec-4664-56186-0320,A2,train,13.00398
spec-7339-57892-0077,A2,train,35.25399
spec-4842-55867-0256,A2,train,67.62431
spec-5478-56014-0171,A2,train,22.11472
spec-7741-58078-0206,A2,train,14.20564
spec-5478-56014-0759,A2,train,19.48296
spec-5956-56104-0388,A2,train,22.34883
spec-3982-55332-0268,A2,train,19.2248
spec-7595-56957-0174,A2,train,10.83651
spec-7339-56749-0637,A2,train,45.04906
spec-4490-55629-0392,A2,train,17.84962
spec-9427-58137-0687,A2,train,36.64003
spec-7850-56956-0267,A2,train,29.6251
spec-4990-55743-0379,A2,train,11.0973
spec-9414-58162-0634,A2,train,47.32107
spec-3972-55589-0398,A2,train,41.59322
spec-7243-56629-0731,A2,train,23.32867
spec-4756-55631-0942,A2,train,21.45943
spec-4571-55629-0784,A2,train,13.96898
spec-7255-56597-0738,A2,train,20.8965
spec-4997-55738-0528,A2,train,36.70568
spec-4266-55486-0471,A2,train,31.58266
spec-6599-56567-0066,A2,train,27.22251
spec-7859-57282-0939,A2,train,37.44275
spec-9403-58018-0875,A2,train,53.49524
spec-3979-55597-0716,A2,train,20.62919
spec-11377-58434-0411,A2,train,25.10044
spec-7339-56772-0824,A2,train,57.92842
spec-7674-57359-0432,A2,train,35.9807
spec-7658-57312-0842,A2,train,13.84322
spec-6735-56397-0372,A2,train,26.43098
spec-4792-55925-0474,A2,train,14.16282
spec-9588-57785-0341,A2,train,25.5991
spec-11280-58430-0766,A2,train,35.86865
spec-4896-55712-0336,A2,train,12.39828
spec-8500-57432-0510,A2,train,30.8528
spec-4445-55869-0146,A2,train,10.84313
spec-8370-57520-0162,A2,train,32.74893
spec-6301-56543-0184,A2,train,20.74483
spec-4539-55865-0604,A2,train,21.53202
spec-11047-58424-0896,A2,train,35.74648
spec-7871-56902-0882,A2,train,48.55164
spec-10745-58501-0633,A2,train,30.51007
spec-4320-55894-0724,A2,train,26.50552
spec-4367-55566-0137,A2,train,23.58494
spec-3947-55332-0668,A2,train,23.75475
spec-4208-55476-0694,A2,train,11.49352
spec-4485-55836-0650,A2,train,25.90619
spec-5393-55946-0280,A2,train,10.91336
spec-5472-55976-0238,A2,train,23.72478
spec-7338-57135-0549,A2,train,37.04515
spec-4459-55533-0784,A2,train,24.23796
spec-7255-56597-0178,A2,train,20.10146
spec-7847-57012-0443,A2,train,28.35911
spec-7831-57016-0908,A2,train,39.30297
spec-5109-55892-0942,A2,train,20.25045
spec-6020-56087-0384,A2,train,33.72452
spec-7339-57451-0637,A2,train,43.54135
spec-4315-55503-0906,A2,train,20.2732
spec-6780-56577-0428,A2,train,34.35582
spec-7391-56781-0737,A2,train,15.89274
spec-6409-56306-0306,A2,train,15.83304
spec-7339-56749-0870,A2,train,55.60667
spec-3772-55277-0632,A2,train,19.57247
spec-8520-58191-0912,A2,train,29.17687
spec-4379-55881-0698,A2,train,27.71381
spec-10291-58101-0514,A2,train,32.38481
spec-8399-57843-0472,A2,train,35.13643
spec-4381-55824-0784,A2,train,31.04333
spec-4297-55806-0266,A2,train,31.5182
spec-8844-57424-0978,A2,train,49.45391
spec-9414-58162-0583,A2,train,45.30276
spec-5476-55986-0536,A2,train,10.27685
spec-8735-58133-0843,A2,train,59.40831
spec-8512-57903-0044,A2,train,33.78527
spec-8857-57449-0452,A2,train,33.40592
spec-4997-55738-0896,A2,train,21.49785
spec-6645-56398-0410,A2,train,12.7122
spec-8845-58159-0690,A2,train,32.42412
spec-4280-55503-0426,A2,train,14.90512
spec-4998-55722-0188,A2,train,31.96808
spec-7157-56946-0044,A2,train,21.99257
spec-7107-56740-0740,A2,train,15.95541
spec-6582-56274-0870,A2,train,24.5238
spec-11079-58485-0587,A2,train,35.65485
spec-8435-57487-0636,A2,train,10.52761
spec-7456-56727-0280,A2,train,52.02869
spec-7898-57363-0719,A2,train,48.29985
spec-5475-56011-0002,A2,train,12.27445
spec-5778-56328-0390,A2,train,19.33565
spec-11321-58425-0807,A2,train,40.19902
spec-6592-56535-0700,A2,train,14.16669
spec-7027-56448-0857,A2,train,15.95453
spec-6872-56540-0144,A2,train,32.62725
spec-4710-55707-0736,A2,train,15.14106
spec-7338-57159-0719,A2,train,63.21467
spec-7339-56747-0637,A2,train,40.46928
spec-10263-58464-0418,A2,train,31.23004
spec-5974-56314-0473,A2,train,10.48489
spec-7126-56568-0858,A2,train,44.39754
spec-4298-55511-0798,A2,train,33.9191
spec-8528-57896-0138,A2,train,31.51073
spec-7339-57544-0803,A2,train,75.28783
spec-9418-57728-0394,A2,train,29.24516
spec-7338-57817-0640,A2,train,38.77682
spec-8838-57870-0892,A2,train,31.69323
spec-7339-56683-0807,A2,train,74.10403
spec-7415-57097-0140,A2,train,16.1829
spec-7336-56656-0152,A2,train,29.01409
spec-5396-55947-0854,A2,train,47.21112
spec-6279-56243-0496,A2,train,16.57995
spec-7393-56749-0332,A2,train,34.39724
spec-6586-56485-0338,A2,train,23.76682
spec-6169-56193-0886,A2,train,31.17589
spec-10230-58224-0716,A2,train,19.74394
spec-10230-58224-0394,A2,train,23.6844
spec-6297-56218-0804,A2,train,35.28394
spec-9413-58080-0385,A2,train,29.85504
spec-4710-55707-0835,A2,train,38.40005
spec-6115-56237-0526,A2,train,20.50607
spec-7847-57012-0007,A2,train,57.18369
spec-4720-55691-0302,A2,train,30.01394
spec-9336-57723-1000,A2,train,42.36611
spec-5427-56001-0937,A2,train,23.68509
spec-4064-55366-0816,A2,train,29.73185
spec-5715-56657-0232,A2,train,20.23624
spec-4772-55654-0834,A2,train,16.79722
spec-7027-56448-0824,A2,train,12.47648
spec-7333-56686-0067,A2,train,26.16086
spec-6782-56572-0694,A2,train,26.25311
spec-9382-57746-0088,A2,train,44.75159
spec-9605-58108-0636,A2,train,28.90302
spec-4971-55747-0266,A2,train,26.52373
spec-4750-55630-0600,A2,train,28.59502
spec-7040-56574-0766,A2,train,60.73404
spec-8061-58253-0062,A2,train,33.65176
spec-3845-55323-0672,A2,train,10.5988
spec-8068-57185-0686,A2,train,11.14844
spec-9205-57711-0859,A2,train,40.72041
spec-7338-57135-0875,A2,train,44.27758
spec-5300-55982-0315,A2,train,14.74554
spec-8197-57064-0607,A2,train,10.91035
spec-7863-56975-0608,A2,train,45.33919
spec-6502-56487-0930,A2,train,20.05131
spec-6746-56386-0052,A2,train,19.1284
spec-7339-56804-0813,A2,train,68.08823
spec-4768-55944-0500,A2,train,19.03983
spec-5778-56328-0118,A2,train,20.79604
spec-6489-56329-1000,A2,train,19.83006
spec-5489-55990-0682,A2,train,24.04435
spec-5493-56009-0878,A2,train,22.85255
spec-4051-55337-0948,A2,train,38.21003
spec-4410-56187-0214,A2,train,23.16688
spec-5488-56013-0386,A2,train,15.81758
spec-3802-55514-0452,A2,train,19.82375
spec-7724-58434-0806,A2,train,33.92491
spec-6879-56539-0909,A2,train,37.84222
spec-7455-56768-0119,A2,train,20.95547
spec-7454-56751-0751,A2,train,27.84398
spec-6635-56370-0764,A2,train,23.15964
spec-6124-56211-0504,A2,train,30.07767
spec-5004-55711-0268,A2,train,39.13531
spec-6136-56206-0170,A2,train,20.56307
spec-7166-56602-0052,A2,train,26.48647
spec-5059-56190-0822,A2,train,23.20194
spec-4223-55451-0852,A2,train,44.13425
spec-7256-56658-0413,A2,train,40.3903
spec-7691-58487-0090,A2,train,12.73472
spec-7340-57196-0823,A2,train,82.50182
spec-9597-58137-0049,A2,train,27.70052
spec-5447-55958-0842,A2,train,38.96713
spec-5489-55990-0604,A2,train,20.24747
spec-7277-56748-0367,A2,train,18.21522
spec-6526-56543-0468,A2,train,30.85042
spec-8410-57481-0094,A2,val,13.16408
spec-6800-56399-0846,A2,val,22.46701
spec-7310-56693-0176,A2,val,62.64263
spec-7338-57805-0640,A2,val,35.69837
spec-5699-55953-0180,A2,val,19.08348
spec-5422-55986-0112,A2,val,14.38694
spec-4277-55506-0568,A2,val,15.89542
spec-5417-55978-0668,A2,val,28.38241
spec-6282-56572-0200,A2,val,25.56398
spec-7452-56745-0918,A2,val,40.73303
spec-8200-58174-0881,A2,val,43.97155
spec-8836-57424-0534,A2,val,10.76997
spec-3778-55213-0672,A2,val,20.29682
spec-6782-56273-0710,A2,val,19.67624
spec-3929-55335-0342,A2,val,52.0007
spec-6582-56274-0540,A2,val,27.45226
spec-5777-56280-0548,A2,val,18.67234
spec-7317-56992-0299,A2,val,39.18098
spec-5772-56003-0860,A2,val,42.72166
spec-6189-56237-0288,A2,val,28.18859
spec-7644-57327-0628,A2,val,11.59822
spec-7376-56749-0728,A2,val,37.7224
spec-6724-56416-0392,A2,val,29.81712
spec-8849-57457-0348,A2,val,49.5428
spec-5435-55982-0910,A2,val,22.13798
spec-7169-56628-0298,A2,val,25.78183
spec-10252-58485-0608,A2,val,49.7492
spec-7338-56745-0843,A2,val,57.5262
spec-4976-56046-0830,A2,val,10.61644
spec-6199-56220-0634,A2,val,28.59938
spec-9236-57685-0816,A2,val,68.58406
spec-8231-58199-0600,A2,val,42.4695
spec-4648-55673-0276,A2,val,17.83696
spec-7378-56715-0346,A2,val,37.80721
spec-7340-58230-0638,A2,val,43.42739
spec-6003-56311-0426,A2,val,12.55472
spec-7627-56933-0776,A2,val,34.66871
spec-7878-57340-0642,A2,val,56.88396
spec-7456-56727-0465,A2,val,47.52313
spec-6374-56326-0143,A2,val,24.69236
spec-4660-56191-0820,A2,val,30.406
spec-6278-56266-0421,A2,val,15.48358
spec-4658-55592-0498,A2,val,20.84739
spec-6755-56413-0766,A2,val,21.78133
spec-7719-58082-0348,A2,val,32.73686
spec-7338-57127-0640,A2,val,38.47095
spec-3684-55246-0584,A2,val,21.31292
spec-3673-55178-0158,A2,val,21.84412
spec-7715-57364-0640,A2,val,39.82131
spec-5813-56363-0824,A2,val,37.31182
spec-5485-56063-0914,A2,val,16.53811
spec-6817-56455-0350,A2,val,25.20086
spec-4082-55367-0685,A2,val,18.43945
spec-5964-56098-0898,A2,val,13.40464
spec-7339-56755-0617,A2,val,45.2033
spec-6801-56487-0050,A2,val,56.29919
spec-7298-56661-0584,A2,val,17.77096
spec-7329-56719-0552,A2,val,32.11031
spec-6390-56244-0692,A2,val,31.61773
spec-4807-55687-0114,A2,val,10.17676
spec-5436-56015-0360,A2,val,14.14777
spec-7340-58258-0541,A2,val,32.65454
spec-6143-56267-0014,A2,val,27.01347
spec-5292-55926-0014,A2,val,24.36603
spec-6296-56219-0767,A2,val,33.23715
spec-6293-56561-0410,A2,val,20.23804
spec-7684-57286-0962,A2,val,28.73154
spec-7340-56829-0823,A2,val,80.22525
spec-5868-56045-0744,A2,val,11.60606
spec-5472-55976-0870,A2,val,30.05503
spec-5014-55717-0401,A2,val,35.02702
spec-11381-58464-0452,A2,val,22.96494
spec-3813-55532-0316,A2,val,54.00975
spec-4074-55679-0743,A2,val,25.20908
spec-7454-56751-0307,A2,val,19.98552
spec-8202-58158-0537,A2,val,28.13991
spec-5798-56326-0678,A2,val,22.73892
spec-8515-58192-0201,A2,val,29.24322
spec-6837-56442-0107,A2,val,20.39463
spec-5775-56009-0210,A2,val,19.75208
spec-4848-55955-0448,A2,val,39.87261
spec-10000-57346-0331,A2,val,32.43732
spec-6708-56452-0061,A2,val,17.98317
spec-5401-55949-0256,A2,val,13.7178
spec-8193-57333-0095,A2,val,42.21778
spec-4503-55563-0158,A2,val,36.35229
spec-7338-57859-0640,A2,val,31.90752
spec-5124-55894-0386,A2,val,21.04838
spec-4372-55541-0452,A2,val,21.55436
spec-7283-57063-0836,A2,val,16.97126
spec-6201-56186-0118,A2,val,38.45893
spec-9567-58056-0029,A2,val,31.72304
spec-7339-57544-0637,A2,val,46.85217
spec-5481-55983-0360,A2,val,13.27752
spec-10914-58257-0188,A2,val,15.17606
spec-7110-56746-0540,A2,val,17.82609
spec-5714-56660-0186,A2,val,23.21819
spec-6160-56190-0312,A2,val,11.54201
spec-7255-56597-0235,A2,val,40.45162
spec-6680-56420-0972,A2,val,14.27545
spec-5142-55825-0748,A2,val,22.27451
spec-5309-55929-0634,A2,val,16.17396
spec-6872-56540-0916,A2,val,17.74862
spec-8757-58428-0218,A2,val,48.90535
spec-7330-56684-0340,A2,val,22.44219
spec-7429-56740-0807,A2,val,30.61291
spec-5997-56309-0787,A2,val,32.4163
spec-11293-58462-0128,A2,val,37.28658
spec-9166-58051-0885,A2,val,38.31516
spec-10465-58144-0174,A2,val,45.11854
spec-11277-58450-0158,A2,val,20.31847
spec-9346-57751-0564,A2,val,26.90703
spec-7682-57415-0648,A2,val,36.2102
spec-8277-57073-0576,A2,val,33.17527
spec-7139-56568-0484,A2,val,19.72737
spec-10725-58250-0655,A2,val,30.16728
spec-7702-58017-0530,A2,val,43.51516
spec-5738-56002-0760,A2,val,17.6019
spec-4851-55680-0198,A2,val,23.98843
spec-10263-58464-0481,A2,val,42.92665
spec-4857-55711-0938,A2,val,29.00027
spec-7338-57127-0549,A2,val,35.47742
spec-6455-56370-0610,A2,val,39.22253
spec-4639-55944-0526,A2,val,33.55906
spec-6020-56087-0080,A2,val,19.3431
spec-4543-55888-0182,A2,val,42.48282
spec-3949-55650-0356,A2,val,19.78879
spec-5313-55973-0834,A2,val,15.87703
spec-7637-56933-0944,A2,val,55.0749
spec-6019-56074-0334,A2,val,23.40043
spec-7042-56573-0952,A2,val,37.28917
spec-7339-58561-0801,A2,val,73.59061
spec-4988-55825-0313,A2,val,48.91465
spec-7242-56628-0873,A2,val,22.38068
spec-11124-58430-0427,A2,val,28.10599
spec-7339-57544-0075,A2,val,44.9404
spec-4710-55707-0963,A2,val,25.98188
spec-6408-56329-0261,A2,val,24.07146
spec-6161-56238-0758,A2,val,34.01641
spec-3609-55201-0318,A2,val,41.31001
spec-10247-58162-0688,A2,val,33.35074
spec-6674-56416-0286,A2,val,25.71622
spec-5435-55982-0768,A2,val,17.83314
spec-4651-56008-0376,A2,val,47.77933
spec-6117-56272-0902,A2,val,27.14462
spec-6151-56265-0703,A2,val,12.47494
spec-4800-55674-0705,A2,val,18.27009
spec-5410-56016-0902,A2,val,17.26838
spec-5009-55707-0842,A2,val,10.93425
spec-5415-55982-0262,A2,val,16.76901
spec-11341-58428-0533,A2,val,49.99744
spec-4766-55677-0960,A2,val,40.83638
spec-10454-58135-0668,A2,val,29.24194
spec-6169-56193-0181,A2,val,16.00872
spec-5693-56246-0802,A2,val,14.43201
spec-7408-56780-0896,A2,val,19.17997
spec-4378-55853-0712,A2,val,19.4513
spec-7565-56809-0508,A2,val,16.529
spec-5049-56103-0904,A2,val,49.92396
spec-9219-57923-0829,A2,val,60.68537
spec-8745-57391-0944,A2,val,39.00718
spec-7158-56956-0030,A2,val,25.68995
spec-11703-58526-0284,A2,val,38.48274
spec-10750-58199-0842,A2,val,36.52617
spec-8848-57875-0333,A2,val,36.26623
spec-3970-55591-0950,A2,val,14.05576
spec-3671-55483-0980,A2,val,21.85211
spec-4466-55857-0136,A2,val,27.26971
spec-10657-58157-0829,A2,val,14.85313
spec-5128-55912-0194,A2,val,23.94923
spec-3808-55513-0870,A2,val,20.61415
spec-3794-55241-0998,A2,val,25.30314
spec-7736-57728-0748,A2,val,13.85329
spec-4649-55621-0124,A2,val,17.92419
spec-9437-58130-0973,A2,val,22.51674
spec-11352-58456-0036,A2,val,31.85513
spec-6312-56487-0238,A2,val,27.02217
spec-7338-57050-0553,A2,val,31.84443
spec-8192-57348-0456,A2,val,38.68938
spec-6822-56711-0315,A2,val,61.40245
spec-6419-56331-0553,A2,val,37.25997
spec-9432-58100-0880,A2,val,32.17099
spec-5006-55706-0722,A2,val,24.36859
spec-3770-55234-0927,A2,val,27.54408
spec-7115-56667-0040,A2,val,22.28896
spec-9150-58043-0342,A2,val,37.15294
spec-7456-56727-0397,A2,val,27.72758
spec-7330-56684-0924,A2,val,28.84889
spec-5957-56210-0661,A2,val,22.90313
spec-3698-55501-0716,A2,val,20.45486
spec-7898-57363-0541,A2,val,33.57119
spec-4208-55476-0776,A2,val,30.3623
spec-4207-55475-0690,A2,val,20.01225
spec-7338-57166-0663,A2,val,38.68036
spec-4507-55564-0736,A2,val,16.58995
spec-4645-55623-0772,A2,val,54.64942
spec-10745-58501-0038,A2,val,25.90897
spec-8501-57519-0858,A2,val,29.66682
spec-6139-56192-0156,A2,val,19.14044
spec-4179-55684-0850,A2,val,11.25114
spec-7288-57039-0502,A2,val,17.72754
spec-3668-55478-0590,A2,val,25.95936
spec-6178-56213-0698,A2,val,25.0723
spec-3843-55278-0238,A2,val,22.99178
spec-6507-56478-0229,A2,val,14.18232
spec-7169-56628-0158,A2,val,26.47814
spec-8877-57782-0492,A2,val,52.16359
spec-7255-56597-0229,A2,val,22.49844
spec-4288-55501-0932,A2,val,45.8755
spec-3877-55365-0144,A2,val,53.65728
spec-5132-55858-0306,A2,val,23.70105
spec-6148-56209-0562,A2,val,41.57881
spec-7338-57843-0804,A2,val,61.98585
spec-4508-55600-0102,A2,val,27.5139
spec-9155-58043-0901,A2,val,48.90515
spec-8388-57488-0955,A2,val,39.46243
spec-8222-57431-0544,A2,val,31.10883
spec-3829-55300-0144,A2,val,53.96006
spec-11305-58449-0142,A2,val,30.23948
spec-10734-58280-0158,A2,val,28.01394
spec-7318-56990-0950,A2,val,28.28986
spec-3984-55333-0162,A2,val,26.67014
spec-3928-55331-0557,A2,val,31.4492
spec-6782-56273-0948,A2,val,30.64217
spec-4299-55827-0310,A2,val,22.3733
spec-11654-58543-0742,A2,val,44.84715
spec-5960-56097-0810,A2,val,21.46793
spec-8849-57457-0912,A2,val,40.50559
spec-4215-55471-0822,A2,val,49.78284
spec-4201-55443-0589,A2,val,39.30126
spec-5324-55947-0888,A2,val,20.28864
spec-8740-57367-0024,A2,val,56.15311
spec-3947-55332-0060,A2,val,28.80695
spec-5959-56214-0402,A2,val,12.74346
spec-8232-58135-0869,A2,val,11.46449
spec-8162-56993-0940,A2,val,27.08798
spec-7700-58016-0790,A2,val,33.90435
spec-4301-55810-0076,A2,val,30.09366
spec-6656-56624-0782,A2,val,31.55004
spec-5723-56597-0418,A2,val,25.35766
spec-5701-55949-0640,A2,val,36.6256
spec-7378-56715-0170,A2,val,26.51423
spec-5942-56210-0756,A2,val,31.16484
spec-7338-57159-0820,A2,val,46.77641
spec-6020-56087-0260,A2,val,16.19326
spec-5955-56456-0768,A2,val,13.37727
spec-7898-57363-0922,A2,val,32.40817
spec-4350-55556-0840,A2,val,24.29852
spec-7256-56658-0733,A2,val,58.55837
spec-7881-57282-0496,A2,val,35.62146
spec-6296-56219-0908,A2,val,31.14995
spec-4357-55829-0644,A2,val,23.03663
spec-7732-58108-0432,A2,val,29.74205
spec-7027-56448-0904,A2,val,12.72094
spec-7454-56751-0712,A2,val,43.39366
spec-5413-55976-0791,A2,val,11.5696
spec-5424-56033-0760,A2,val,16.98969
spec-6822-56711-0998,A2,val,35.24886
spec-9340-57716-0608,A2,val,40.05291
spec-4413-55894-0728,A2,val,10.47983
spec-10249-58229-0584,A2,val,54.16546
spec-3668-55478-0505,A2,val,22.59581
spec-8400-57837-0907,A2,val,28.45549
spec-10759-58526-0872,A2,val,31.34331
spec-5791-56255-0556,A2,val,13.79963
spec-4468-55894-0842,A2,val,33.90062
spec-4318-55508-0440,A2,val,37.02713
spec-6733-56369-0088,A2,val,17.48749
spec-4994-55739-0232,A2,val,15.69994
spec-10251-58173-0777,A2,val,53.67878
spec-6279-56243-0404,A2,val,15.68516
spec-3821-55535-0864,A2,val,31.46032
spec-7340-56833-0823,A2,val,75.05267
spec-9200-57716-0782,A2,val,24.67476
spec-4610-55621-0282,A2,val,19.67894
spec-5210-56003-0872,A2,val,17.45413
spec-3859-55246-0956,A2,val,23.88162
spec-7339-56808-0870,A2,val,53.83545
spec-5948-56107-0028,A2,val,42.95985
spec-7411-56776-0270,A2,val,21.65983
spec-7338-57038-0551,A2,val,37.37588
spec-6259-56565-0876,A2,val,19.5877
spec-7338-57067-0547,A2,val,35.12494
spec-7431-57162-0998,A2,val,28.14311
spec-7338-57159-0663,A2,val,36.77379
spec-5208-56008-0318,A2,val,12.06322
spec-7906-57333-0890,A2,val,16.07832
spec-11051-58510-0438,A2,val,31.11726
spec-4683-55924-0986,A2,val,37.39745
spec-4383-55881-0236,A2,val,23.13563
spec-7338-57874-0875,A2,val,46.16489
spec-3933-55335-0384,A2,val,11.72374
spec-4273-55506-0400,A2,val,38.23393
spec-3925-55338-0962,A2,val,23.26675
spec-8236-58500-0668,A2,val,59.35221
spec-8199-57428-0092,A2,val,35.25042
spec-7844-56982-0603,A2,val,40.28312
spec-6037-56074-0900,A2,val,31.04453
spec-7276-57061-0508,A2,val,51.92478
spec-3859-55246-0930,A2,val,12.64782
spec-7430-57105-0100,A2,val,11.0411
spec-3589-55186-0670,A2,val,30.6193
spec-5202-55824-0084,A2,val,40.13229
spec-7339-56683-0633,A2,val,48.58227
spec-5157-55923-0568,A2,val,18.83087
spec-6185-56217-0224,A2,val,20.45947
spec-6512-56567-0886,A2,val,35.92433
spec-10901-58397-0060,A2,val,29.22474
spec-7864-56979-0693,A2,val,59.51498
