basename,label,ra,dec,snr,resource,dataset
spec-57786-HD142554N261554B01_sp08-029,A,217.283613,26.262102,58.65,lamost_low,val
spec-55916-F5591604_sp02-165,A,119.796271,18.474577,10.16,lamost_low,val
spec-57474-GAC111N10B1_sp16-211,A,109.8555,12.073767,64.19,lamost_low,val
spec-58867-GACII040N40B1_sp13-146,A,42.933591,40.81565,83.89,lamost_low,val
spec-57019-EG024121N042539M01_sp04-045,A,40.23277,4.87094,148.41,lamost_low,val
spec-55953-GAC_089N28_M2_sp05-171,A,89.04927,28.193041,9.8,lamost_low,val
spec-56957-GAC093N17B1_sp16-197,A,92.312206,19.344269,77.17,lamost_low,val
spec-59617-TD062610N184524H01_sp15-040,A,96.7503608,20.0417537,344.91,lamost_low,val
spec-56587-GAC079N41V2_sp10-014,A,77.283588,40.964331,12.71,lamost_low,val
spec-56251-GAC121N33F1_sp10-224,A,119.46834,32.396601,5.42,lamost_low,val
spec-56983-GAC093N22M1_sp07-178,A,94.685201,21.745667,23.73,lamost_low,val
spec-58169-HD061524N252001V01_sp02-178,A,92.4081067,24.1306917,27.38,lamost_low,val
spec-56619-GAC058N31B1_sp16-011,A,55.578741,32.424844,19.7,lamost_low,val
spec-57738-GAC056N46B2_sp13-139,A,58.841581,46.784532,22.53,lamost_low,val
spec-57414-GAC064N42B2_sp03-208,A,63.551374,42.409044,17.49,lamost_low,val
spec-55940-GAC_071N52_V3_sp09-042,A,72.776539,52.89584,56.66,lamost_low,val
spec-57310-GAC093N19B2_sp12-021,A,94.444611,21.100651,50.32,lamost_low,val
spec-59642-GAC084N40B2_sp08-210,A,85.207098,38.695855,166.35,lamost_low,val
spec-55955-B5595505_sp16-022,A,194.807858,28.868324,15.58,lamost_low,val
spec-55960-GAC_071N47_V1_sp11-008,A,70.713771,49.24667,31.51,lamost_low,val
spec-57311-HD060949N025210V01_sp15-170,A,91.7586083,4.3472394,449.41,lamost_low,val
spec-57779-HD031226N474333V02_sp11-088,A,47.849854,49.420978,89.63,lamost_low,val
spec-57026-HD051312N495139V01_sp12-043,A,79.9071672,51.8409972,49.4,lamost_low,val
spec-57844-HD114754N322927M02_sp01-006,A,177.4888,30.279989,66.29,lamost_low,val
spec-56317-GAC083N57V3_sp08-033,A,84.566227,57.024539,9.82,lamost_low,val
spec-57456-HD064928N120517V01_sp08-230,A,103.0204125,11.7722122,147.79,lamost_low,val
spec-56213-EG012606S021203F03_sp16-209,A,19.7529316,-0.81441,7.16,lamost_low,val
spec-56232-GAC097N26B1_sp06-092,A,99.090148,26.605519,7.6,lamost_low,val
spec-55879-B7905_1_sp07-200,A,36.450645,57.232716,10.01,lamost_low,val
spec-56701-GAC071N47V2_sp02-239,A,70.00791,46.096646,16.82,lamost_low,val
spec-56994-HD230130N570619V01_sp03-171,A,343.494618,57.081187,7.11,lamost_low,val
spec-56650-HD102408N334306V01_sp03-024,A,155.11203,33.167705,403.81,lamost_low,val
spec-55922-GAC_091N29_B1_sp12-053,A,92.754909,31.349767,12.6,lamost_low,val
spec-57920-HD203348N414621V01_sp06-246,A,310.3323217,41.2028572,22.56,lamost_low,val
spec-57033-GAC070N40B1_sp10-172,A,68.186234,39.934523,42.72,lamost_low,val
spec-59702-HD150715N223351V02_sp12-176,A,228.3939781,24.4701663,12.57,lamost_low,val
spec-56612-VB042N46V1_sp02-058,A,41.963929,45.236969,46.92,lamost_low,val
spec-57013-HD104231N181311M01_sp05-084,A,160.2896378,16.8666566,20.19,lamost_low,val
spec-57309-M31022N44M1_sp05-139,A,22.521975,42.927171,57.62,lamost_low,val
spec-56214-GAC072N32B1_sp07-033,A,72.872915,30.884528,14.89,lamost_low,val
spec-59202-HD070013N000500B02_sp04-130,A,104.957459,-0.456839,157.4,lamost_low,val
spec-57071-GAC112N35M1_sp03-025,A,111.72158,34.63511,23.94,lamost_low,val
spec-58780-S82342S00B1_sp13-017,A,344.9265292,0.0334778,233.34,lamost_low,val
spec-55880-B8004_1_sp10-059,A,38.806035,53.584832,21.61,lamost_low,val
spec-56971-HD031226N474333V01_sp04-055,A,48.526129,47.886216,370.9,lamost_low,val
spec-57455-HD072742S030417V01_sp02-199,A,110.0791039,-4.1889106,140.31,lamost_low,val
spec-57800-HD032616N560830V02_sp04-176,A,51.0623639,55.9540169,61.94,lamost_low,val
spec-57426-GAC090N26M2_sp04-208,A,91.215482,27.055187,33.99,lamost_low,val
spec-56994-HD084531N282643B01_sp11-201,A,131.6558475,30.8138503,6.74,lamost_low,val
spec-59195-EG021303N151647M01_sp03-145,A,32.5708683,15.8000358,15.76,lamost_low,val
spec-57751-GAC062N50B1_sp08-223,A,62.829395,48.725448,57.85,lamost_low,val
spec-56333-GAC094N27B1_sp11-249,A,94.73419,29.10853,11.03,lamost_low,val
spec-56994-HD022503N453850V01_sp13-225,A,38.494152,45.976404,86.41,lamost_low,val
spec-57042-GAC084N40M1_sp03-120,A,82.792421,40.565105,9.88,lamost_low,val
spec-59111-HD023050N553254V01_sp06-189,A,41.248798,54.964732,174.34,lamost_low,val
spec-57788-HIP29425K201_sp15-240,A,92.2133785,23.8723519,40.47,lamost_low,val
spec-56964-GAC085N17B2_sp12-173,A,87.107223,18.639831,28.97,lamost_low,val
spec-56686-GAC069N20B2_sp16-024,A,67.709655,21.913577,13.43,lamost_low,val
spec-56595-HD213801N410452B01_sp15-034,A,324.947931,42.521691,97.92,lamost_low,val
spec-57675-HD014236N482459V01_sp12-222,A,28.689916,49.853453,116.13,lamost_low,val
spec-56576-GAC094N30B1_sp14-229,A,91.478764,30.47838,108.97,lamost_low,val
spec-57827-GAC108N13B1_sp10-026,A,106.68477,13.028129,20.06,lamost_low,val
spec-55940-GAC_103N06_V3_sp16-184,A,102.34849,8.0804048,28.45,lamost_low,val
spec-56671-VB092S06V2_sp15-029,A,92.58423,-5.463521,87.96,lamost_low,val
spec-57110-HD154740N282810M01_sp07-149,A,239.2808083,27.2610844,24.87,lamost_low,val
spec-59371-KP190651N485531B01_sp14-192,A,283.6276313,49.1788788,31.97,lamost_low,val
spec-59614-GAC084N35B4_sp14-063,A,82.51494,35.88863,65.82,lamost_low,val
spec-57310-HD001019N460420V01_sp10-223,A,0.561801,45.532998,204.94,lamost_low,val
spec-57738-HD090053S043042V01_sp06-141,A,137.2681216,-4.9427957,7.43,lamost_low,val
spec-56257-GAC089N38V1_sp07-018,A,90.643694,36.51358,189.86,lamost_low,val
spec-58154-GAC092N13B2_sp13-205,A,94.805932,14.014377,57.58,lamost_low,val
spec-57659-GAC065N46B2_sp04-044,A,65.22101,47.063037,48.58,lamost_low,val
spec-57066-GAC100N40M1_sp03-168,A,98.81099,41.041668,10.75,lamost_low,val
spec-58576-HD124411S025033B01_sp04-049,A,190.943431,-2.440332,20.62,lamost_low,val
spec-56591-GAC118S05V1_sp03-180,A,117.53208,-5.566441,60.18,lamost_low,val
spec-57397-GAC070N40M1_sp13-166,A,71.770895,41.59585,40.34,lamost_low,val
spec-57519-HD155427N020832B02_sp13-022,A,240.965428,2.929079,34.15,lamost_low,val
spec-56286-GAC118S05V3_sp08-112,A,119.09212,-6.5006709,12.21,lamost_low,val
spec-56638-GAC102N35B1_sp05-026,A,102.09112,33.958018,38.6,lamost_low,val
spec-56721-GAC099N24B1_sp11-029,A,100.4764,27.002174,34.59,lamost_low,val
spec-56936-HD202734N382625B01_sp15-051,A,305.8644053,39.2108981,71.2,lamost_low,val
spec-57032-GAC079N41B3_sp14-105,A,76.703735,41.676995,63.7,lamost_low,val
spec-57421-GAC112N15B2_sp04-085,A,112.54425,14.535184,28.11,lamost_low,val
spec-59641-GAC100N17B2_sp12-115,A,102.51418,19.196638,44.92,lamost_low,val
spec-56620-M31016N43B1_sp07-246,A,18.221415,41.556431,20.37,lamost_low,val
spec-56220-GAC080N32M1_sp07-150,A,82.432429,31.369241,5.17,lamost_low,val
spec-56581-GAC081N30M1_sp14-026,A,79.202645,30.485087,15.15,lamost_low,val
spec-59636-HD071013S041413V01_sp15-024,A,107.438418,-3.221176,28.21,lamost_low,val
spec-58105-HD093959N532949M02_sp09-151,A,145.7793,54.34875,22.49,lamost_low,val
spec-56587-GAC079N41V1_sp14-122,A,77.092447,41.915467,48.18,lamost_low,val
spec-57032-HD023750N350938V01_sp15-059,A,38.013883,35.838229,169.2,lamost_low,val
spec-59111-HD023050N553254V01_sp07-060,A,39.930639,54.171466,306.06,lamost_low,val
spec-57455-HD072742S030417V01_sp06-045,A,113.4441128,-3.2585833,103.37,lamost_low,val
spec-55938-GAC_100N17_V1_sp13-033,A,102.96346,17.990276,45.49,lamost_low,val
spec-56669-HD024803N513305B01_sp15-160,A,40.442326,52.723479,17.27,lamost_low,val
spec-57326-HD042432N505042V01_sp04-005,A,65.9563547,50.58476,150.77,lamost_low,val
spec-57697-GAC084N09B1_sp11-024,A,84.424106,11.702819,50.31,lamost_low,val
spec-59617-HD084620N203659B03_sp07-207,A,132.078805,18.887292,14.9,lamost_low,val
spec-55876-GAC_089N28_B2_sp05-167,A,89.130393,28.006789,30.87,lamost_low,val
spec-57439-KP062257N223048V01_sp06-070,A,97.8967686,22.3791456,6.12,lamost_low,val
spec-57458-KP064103N203843V01_sp13-093,A,102.2241287,20.6514839,172.48,lamost_low,val
spec-57402-KP115507N031307M01_sp06-218,A,180.574495,2.1157781,18.52,lamost_low,val
spec-57460-HD065357N310719V01_sp10-129,A,100.99802528,31.04273222,96.39,lamost_low,val
spec-57785-GAC098N14B2_sp14-060,A,96.699972,14.53798,30.0,lamost_low,val
spec-55998-B5599805_sp12-106,A,197.8724142,31.785052,9.38,lamost_low,val
spec-57060-HD064747N214129V01_sp05-089,A,101.56931944,20.43402694,497.66,lamost_low,val
spec-56616-GAC083N57V1_sp13-173,A,85.987102,58.028419,6.99,lamost_low,val
spec-57415-HD082627S035914V01_sp13-153,A,128.0012858,-3.0061733,16.46,lamost_low,val
spec-56670-HD030004N551117V01_sp12-147,A,46.345639,56.823363,148.75,lamost_low,val
spec-58136-HD133420N140639M02_sp05-068,A,203.0720741,13.4741219,41.38,lamost_low,val
spec-59549-TD064253N231249K01_sp10-085,A,98.1952334,23.0559726,18.5,lamost_low,val
spec-57651-HD200356N310725B01_sp02-066,A,300.034533,29.493023,118.67,lamost_low,val
spec-57387-GAC059N38M1_sp11-217,A,59.636257,41.096341,10.13,lamost_low,val
spec-57090-GAC090N18B1_sp16-003,A,88.227858,20.204835,39.04,lamost_low,val
spec-56993-HD041808N420828V01_sp12-103,A,66.8975731,43.5156897,62.69,lamost_low,test
spec-56287-GAC101N22V2_sp01-162,A,101.5349,20.525583,23.63,lamost_low,test
spec-57291-HD043958N532822V01_sp04-187,A,69.0120286,53.3177678,183.91,lamost_low,test
spec-56669-HD024803N513305B01_sp04-075,A,42.300378,51.783294,147.16,lamost_low,test
spec-55960-GAC_071N47_V2_sp03-172,A,70.196674,47.569472,72.79,lamost_low,test
spec-57754-GAC086N24M1_sp11-071,A,87.626349,26.638776,33.88,lamost_low,test
spec-57397-GAC070N40M1_sp11-125,A,70.400044,42.898896,19.92,lamost_low,test
spec-56641-GAC084N47V3_sp06-104,A,87.186827,46.872313,94.97,lamost_low,test
spec-55960-GAC_101N09_V2_sp13-217,A,103.25537,10.197768,29.51,lamost_low,test
spec-57012-M31004N46B2_sp02-214,A,2.85478,44.274567,51.29,lamost_low,test
spec-57752-HD085216N080346B01_sp03-081,A,131.691192,7.7382652,49.8,lamost_low,test
spec-56960-HD221918N343215V01_sp08-021,A,335.6189439,33.7673161,73.06,lamost_low,test
spec-58847-TD064253N231249K01_sp01-125,A,101.1963614,21.1719275,315.6,lamost_low,test
spec-59166-GACII018N51M2_sp03-152,A,16.505286,51.58978,19.53,lamost_low,test
spec-56309-GAC088N20V2_sp16-135,A,87.865173,22.206285,18.54,lamost_low,test
spec-56287-GAC101N22V5_sp04-019,A,101.36132,22.457653,260.81,lamost_low,test
spec-58456-KII061029N225952V01_sp06-120,A,94.8632206,22.1972833,111.28,lamost_low,test
spec-57300-EG001751N201337B01_sp02-078,A,2.989859,18.454663,28.31,lamost_low,test
spec-56350-GAC089N28V3_sp09-173,A,89.565332,29.596201,102.93,lamost_low,test
spec-59200-HD095839N105737M02_sp03-229,A,148.4701672,10.5054143,28.25,lamost_low,test
spec-57030-GAC088N22B2_sp14-144,A,86.832162,23.297493,35.51,lamost_low,test
spec-56927-GAC062N19M1_sp14-101,A,59.955072,20.383417,24.36,lamost_low,test
spec-57358-GAC094N35B2_sp02-043,A,92.409518,33.797343,76.61,lamost_low,test
spec-55994-GAC_098N33_V1_sp06-051,A,101.07467,32.873451,95.13,lamost_low,test
spec-59612-TD035052N235741K01_sp08-135,A,58.6684775,23.2988371,297.64,lamost_low,test
spec-57473-KP064707N170711V01_sp05-076,A,101.6338633,15.8408442,134.14,lamost_low,test
spec-56612-VB042N46V1_sp16-060,A,41.399995,48.511143,82.1,lamost_low,test
spec-57422-GAC116N12B2_sp04-172,A,115.77453,12.788102,96.53,lamost_low,test
spec-57135-HD184021N334104V01_sp14-069,A,278.0951952,33.8143086,108.37,lamost_low,test
spec-57330-HD062551N004845V01_sp13-039,A,98.80361222,1.25776194,107.38,lamost_low,test
spec-57451-HD142028N001054V01_sp05-098,A,214.9525292,-1.2266278,57.96,lamost_low,test
spec-57725-HIP29425K201_sp15-231,A,92.36892,23.97958,9.05,lamost_low,test
spec-56286-GAC096N56V2_sp06-217,A,99.698935,55.253933,8.44,lamost_low,test
spec-56325-GAC076N33B1_sp10-129,A,73.960377,33.773172,22.86,lamost_low,test
spec-56687-GAC080N37B2_sp16-112,A,79.190764,39.039029,46.48,lamost_low,test
spec-57004-M31011N40M1_sp09-161,A,11.867143,41.280777,6.96,lamost_low,test
spec-58042-HD070023N151717V01_sp07-017,A,106.21902306,13.62711417,143.3,lamost_low,test
spec-58965-HD174813N381357B01_sp15-238,A,266.303234,38.847401,175.79,lamost_low,test
spec-57395-EG040309N055921M01_sp04-071,A,61.2960466,6.2691199,20.26,lamost_low,test
spec-57721-HIP29425K201_sp11-023,A,92.4381836,25.2773588,270.11,lamost_low,test
spec-57287-KP193637N444141V05_sp15-189,A,293.694551,45.6199029,428.76,lamost_low,test
spec-57732-GAC061N46B2_sp11-209,A,61.642237,49.37425,84.54,lamost_low,test
spec-57169-HD152148N325601V01_sp13-041,A,232.915567,33.401445,40.98,lamost_low,test
spec-56204-EG214339N073143L02_sp09-217,A,326.7585129,7.8178938,30.34,lamost_low,test
spec-56096-kepler08B56096_1_sp05-049,A,294.161417,39.154333,36.64,lamost_low,test
spec-56670-GAC084N44V1_sp04-102,A,84.550341,43.758399,272.49,lamost_low,test
spec-57326-HD042432N505042V01_sp08-029,A,67.3105131,50.8276431,116.23,lamost_low,test
spec-57738-GAC056N46B2_sp14-189,A,53.373741,46.354477,11.66,lamost_low,test
spec-57380-HD044940N493517V01_sp11-222,A,72.80714722,52.04437694,9.92,lamost_low,test
spec-56287-VB053N42V2_sp04-053,A,53.410502,43.038589,59.56,lamost_low,test
spec-56208-GAC081N30B2_sp16-139,A,81.065912,32.050788,6.51,lamost_low,test
spec-56627-GAC101N22B1_sp10-177,A,99.521918,21.327142,55.51,lamost_low,test
spec-56306-GAC080N33M1_sp04-133,A,79.671241,33.601745,16.04,lamost_low,test
spec-56096-kepler08B56096_2_sp12-038,A,295.733792,42.022139,15.14,lamost_low,test
spec-58897-GAC088N20B2_sp13-219,A,90.474475,20.577789,114.01,lamost_low,test
spec-56651-GAC105N24V1_sp16-147,A,104.56807,26.167775,12.19,lamost_low,test
spec-57753-GAC093N19M2_sp13-056,A,95.600637,19.96404,24.9,lamost_low,test
spec-57416-GAC100N13B1_sp05-033,A,100.71331,12.054786,164.97,lamost_low,test
spec-57369-GAC096N11M1_sp11-190,A,96.553303,13.097219,42.44,lamost_low,test
spec-57003-GAC093N19B1_sp11-067,A,93.450625,21.650461,18.59,lamost_low,test
spec-58897-GAC088N20B2_sp16-063,A,87.498264,21.994758,80.29,lamost_low,test
spec-56254-GAC089N24F1_sp04-042,A,88.93194,24.72502,8.43,lamost_low,test
spec-57373-GAC108N13M1_sp15-118,A,108.40179,14.564414,47.76,lamost_low,test
spec-56317-GAC083N57V3_sp13-131,A,86.835083,57.79179,87.75,lamost_low,test
spec-57469-HD062245N041237V01_sp14-129,A,93.79276694,5.12830444,165.01,lamost_low,test
spec-58224-HD134345N224201M02_sp15-250,A,205.429176,23.583485,63.92,lamost_low,test
spec-56996-HD052510N203501V01_sp06-065,A,83.7079436,20.4636658,190.73,lamost_low,test
spec-55967-GAC_073N44_V4_sp11-064,A,74.100876,45.682842,21.14,lamost_low,test
spec-58168-HD055849N003310V01_sp07-089,A,91.4307256,-1.02234,69.14,lamost_low,test
spec-55920-GAC_068N28_M1_sp06-235,A,70.354291,28.240235,5.14,lamost_low,test
spec-56225-GAC100N32B1_sp11-205,A,100.64041,34.745467,50.99,lamost_low,test
spec-56945-HD031350N514705V01_sp12-160,A,50.780803,52.972494,68.3,lamost_low,test
spec-58931-TD064253N231249K01_sp10-100,A,98.5595049,22.5065148,6.6,lamost_low,test
spec-56996-HD043544N451252V01_sp11-071,A,69.7695786,47.1661839,26.32,lamost_low,test
spec-56285-GAC122S06V1_sp14-134,A,120.93019,-5.7921498,49.79,lamost_low,test
spec-57784-GAC092N09B1_sp07-016,A,93.542,7.7802334,43.85,lamost_low,test
spec-56298-GAC087N32B1_sp02-055,A,86.967823,30.510039,29.81,lamost_low,test
spec-57377-HD232455N560623V01_sp13-212,A,354.816477,56.226773,206.92,lamost_low,test
spec-56721-GAC099N24B1_sp03-093,A,98.581154,24.443046,37.85,lamost_low,test
spec-56604-GAC106N20B1_sp12-235,A,107.2145,22.580784,16.97,lamost_low,test
spec-57034-GAC103N38B1_sp16-231,A,101.86276,41.007497,95.93,lamost_low,test
spec-56952-HD070013N000500V_sp06-245,A,106.6419711,-0.4850622,78.81,lamost_low,test
spec-58867-GACII040N40B1_sp09-155,A,41.115153,41.053634,115.81,lamost_low,test
spec-57015-GAC082N38M1_sp09-188,A,84.219775,39.126815,32.26,lamost_low,test
spec-58812-TD064253N231249K01_sp03-176,A,99.8917137,23.1392794,208.4,lamost_low,test
spec-55922-GAC_091N29_B1_sp01-172,A,91.559517,27.926903,9.47,lamost_low,test
spec-57455-HD072742S030417V01_sp11-195,A,111.795236,-1.109906,433.39,lamost_low,test
spec-56684-GAC089N28V1_sp09-163,A,89.587494,29.505454,166.9,lamost_low,test
spec-55976-GAC_099N04_V1_sp15-138,A,99.754992,5.7859347,61.91,lamost_low,test
spec-58104-KII103827N055449V01_sp10-249,A,157.9525787,5.978822,137.18,lamost_low,test
spec-55910-GAC_078N28_B1_sp04-164,A,80.469961,29.009698,50.95,lamost_low,test
spec-57003-GAC093N19B1_sp06-042,A,94.941729,19.727639,57.32,lamost_low,test
spec-58523-GAC092N09B1_sp09-011,A,93.429393,9.6935392,48.65,lamost_low,test
spec-59643-TD062610N184524H01_sp16-163,A,95.4378457,20.2270625,239.65,lamost_low,test
spec-57391-KP061029N225952V01_sp05-078,A,92.13384,21.61092,522.79,lamost_low,test
spec-57406-HD033226N460324V01_sp07-240,A,54.64487694,44.13858889,303.13,lamost_low,test
spec-56639-GAC097N26B1_sp03-125,A,96.017144,27.419894,96.18,lamost_low,test
spec-58844-TD064253N231249K01_sp01-125,A,101.1963614,21.1719275,423.75,lamost_low,test
spec-55910-B91003_sp04-017,A,32.5733,58.6803,164.31,lamost_low,test
spec-58046-KII064103N203843V01_sp14-192,A,98.16045,20.99439,261.12,lamost_low,test
spec-57733-GAC076N54B1_sp02-129,A,74.406264,52.819209,45.32,lamost_low,test
spec-57299-GAC067N44B1_sp04-089,A,67.729588,44.093017,41.78,lamost_low,test
spec-57085-HD122946N143900V01_sp12-189,A,188.853051,16.494198,5.55,lamost_low,test
spec-57399-GAC085N14M1_sp08-141,A,86.871558,13.535176,7.06,lamost_low,test
spec-58077-HIP29425K2_sp07-211,A,94.33411,21.1791,453.61,lamost_low,test
spec-56367-GAC113N28B1_sp03-093,A,112.31506,28.590187,26.66,lamost_low,test
spec-57456-HD150542S015907B02_sp01-039,A,226.085484,-4.123018,21.8,lamost_low,test
spec-57438-HD043333N180100V01_sp15-049,A,68.26424528,19.37413528,15.25,lamost_low,test
spec-59672-HD073149N010954V02_sp02-004,A,111.078346,-0.216602,625.58,lamost_low,test
spec-56344-GAC088N41V2_sp16-147,A,87.760031,43.272368,19.8,lamost_low,test
spec-56285-GAC122S06V3_sp05-110,A,122.93293,-7.6695923,15.13,lamost_low,test
spec-55940-GAC_103N06_V1_sp02-085,A,101.94617,5.0384353,47.28,lamost_low,test
spec-57641-EG213415S032438V01_sp03-118,A,322.268715,-2.829737,91.13,lamost_low,test
spec-56595-GAC088N22B1_sp12-195,A,90.618499,24.23427,9.77,lamost_low,test
spec-56683-HD095839N105737B_sp04-029,A,149.561087,11.325556,7.26,lamost_low,test
spec-56344-GAC113N37V1_sp08-094,A,114.87279,36.993076,517.01,lamost_low,test
spec-57443-KP062756N202946V01_sp01-224,A,96.90064,18.26325,584.52,lamost_low,test
spec-56559-HD035343N575830V01_sp05-180,A,56.921326,57.112698,59.42,lamost_low,test
spec-57017-HD102408N334306M01_sp16-104,A,155.2385076,35.5196507,11.56,lamost_low,test
spec-58435-GACII032N44M1_sp01-166,A,31.906737,42.853361,58.73,lamost_low,test
spec-57665-HD204132N355439B01_sp10-203,A,308.614342,35.245317,38.97,lamost_low,test
spec-58077-HIP29425K2_sp10-065,A,90.9736546,22.5985824,57.75,lamost_low,test
spec-58848-HD070013N000500V02_sp07-159,A,105.829101,-2.058256,554.23,lamost_low,test
spec-59529-HD072742S030417B01_sp02-205,A,111.103663,-5.026809,64.15,lamost_low,test
spec-57400-GAC075N39B4_sp12-021,A,76.918916,41.016159,46.78,lamost_low,test
spec-57917-KP193708N401249V03_sp06-042,A,296.67015,40.150114,65.68,lamost_low,test
spec-57402-GAC096N16M2_sp01-120,A,96.918136,14.988042,33.54,lamost_low,test
spec-57395-KP063752N233616V01_sp09-090,A,99.86317,24.9042944,88.12,lamost_low,test
spec-56298-GAC087N32M1_sp03-076,A,86.298125,32.02359,19.28,lamost_low,test
spec-57012-GAC100N17M1_sp08-113,A,101.54378,16.584285,8.88,lamost_low,test
spec-57059-HD060757N340949V01_sp05-237,A,90.9123303,33.0299011,313.46,lamost_low,test
spec-58514-HD031351N435146V02_sp09-102,A,49.34633556,45.03365611,40.51,lamost_low,test
spec-59646-HD141501N234109M02_sp13-151,A,215.4148852,24.6520687,26.8,lamost_low,test
spec-57697-HD214208N454556B01_sp11-115,A,325.844599,47.83972,83.98,lamost_low,test
spec-57888-HD184435N434959V01_sp06-212,A,283.56506,42.840193,284.68,lamost_low,test
spec-58105-GACII018N60B1_sp10-023,A,14.682905,60.759188,95.02,lamost_low,test
spec-56583-KP195920N454621V03_sp10-137,A,296.526183,45.683986,119.76,lamost_low,test
spec-56993-HD041808N420828V01_sp06-118,A,67.5433986,41.0718853,78.74,lamost_low,test
spec-57426-HD144825N222355M01_sp04-123,A,222.1218448,22.2338686,18.08,lamost_low,test
spec-56207-EG220307N031056B01_sp03-058,A,329.610929,3.420828,26.43,lamost_low,test
spec-59672-HD073149N010954V02_sp10-168,A,111.074707,0.285553,216.29,lamost_low,test
spec-57097-GAC097N28B1_sp14-028,A,95.119875,28.271597,51.03,lamost_low,test
spec-56580-GAC088N20M1_sp16-196,A,87.059509,21.721561,9.56,lamost_low,test
spec-57800-HD032616N560830V02_sp04-097,A,52.096278,55.597423,118.6,lamost_low,test
spec-57423-HD140944N371948B02_sp15-115,A,212.35304,37.899798,33.81,lamost_low,test
spec-57377-HD232455N560623V01_sp01-191,A,351.880481,53.675865,46.03,lamost_low,test
spec-58100-GACII006N52B1_sp12-168,A,8.9662271,53.206182,36.25,lamost_low,test
spec-57478-HD154254N040607B02_sp03-165,A,234.8294456,4.1081173,69.95,lamost_low,test
spec-56651-GAC105N24V1_sp05-097,A,105.16152,22.755171,25.37,lamost_low,test
spec-57304-KP194918N413456V05_sp11-076,A,297.1571,43.169762,137.03,lamost_low,test
spec-57443-KP062756N202946V01_sp10-151,A,95.5705664,19.7241931,96.0,lamost_low,test
spec-58423-TD062610N184524B01_sp10-101,A,94.2885144,18.394269,313.35,lamost_low,test
